User_ID,Datetime,Content_ID,Content_Type,category,Reaction_Type,Sentiment,score
b3e73328-3638-4913-b7ae-3a6a64c1cd62,01/01/2021 17:31,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,like,positive,50
bfe23c39-f814-4282-b0f7-506cd8295b8a,03/09/2020 21:14,2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,like,positive,50
bfe23c39-f814-4282-b0f7-506cd8295b8a,20/02/2021 22:18,2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,like,positive,50
0ce03276-e538-4c96-bcae-9844fb0628ac,21/08/2020 17:45,985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,positive,60
0ce03276-e538-4c96-bcae-9844fb0628ac,12/01/2021 12:07,985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,positive,60
0ce03276-e538-4c96-bcae-9844fb0628ac,16/07/2020 11:13,985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,positive,60
0ce03276-e538-4c96-bcae-9844fb0628ac,11/11/2020 18:21,985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,positive,60
acbac577-54c9-4476-af3c-a3241a3f4a19,21/06/2020 14:42,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,indifferent,neutral,20
acbac577-54c9-4476-af3c-a3241a3f4a19,20/02/2021 7:11,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,peeking,neutral,35
acbac577-54c9-4476-af3c-a3241a3f4a19,12/03/2021 10:52,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,dislike,negative,10
acbac577-54c9-4476-af3c-a3241a3f4a19,05/06/2021 10:12,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,indifferent,neutral,20
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,22/09/2020 7:20,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,super love,positive,75
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,26/08/2020 20:13,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,love,positive,65
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,29/06/2020 16:41,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,super love,positive,75
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,04/10/2020 11:40,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,love,positive,65
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,18/07/2020 7:23,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,super love,positive,75
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,02/08/2020 22:19,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,super love,positive,75
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,09/01/2021 11:32,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,super love,positive,75
6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,10/06/2021 22:10,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,video,fitness,super love,positive,75
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,26/04/2021 5:28,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,want,positive,70
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,27/03/2021 15:49,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,worried,negative,12
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,26/02/2021 5:43,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,want,positive,70
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,04/04/2021 9:01,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,scared,negative,15
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,24/05/2021 4:08,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,worried,negative,12
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,19/06/2020 17:34,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,worried,negative,12
87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,03/01/2021 2:34,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,scared,negative,15
92423e9a-4e8c-49bc-be75-c819912696ce,11/07/2020 2:41,a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,super love,positive,75
92423e9a-4e8c-49bc-be75-c819912696ce,15/05/2021 8:59,a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,super love,positive,75
92423e9a-4e8c-49bc-be75-c819912696ce,28/12/2020 2:10,a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,super love,positive,75
18421d97-6f86-4d21-a7b1-dcc57dd8be76,06/06/2021 15:49,de61a447-bbf0-477e-9743-71031d59bbf8,GIF,studying,super love,positive,75
18421d97-6f86-4d21-a7b1-dcc57dd8be76,03/09/2020 14:38,de61a447-bbf0-477e-9743-71031d59bbf8,GIF,studying,super love,positive,75
18421d97-6f86-4d21-a7b1-dcc57dd8be76,04/07/2020 14:39,de61a447-bbf0-477e-9743-71031d59bbf8,GIF,studying,super love,positive,75
18421d97-6f86-4d21-a7b1-dcc57dd8be76,16/03/2021 12:06,de61a447-bbf0-477e-9743-71031d59bbf8,GIF,studying,super love,positive,75
18421d97-6f86-4d21-a7b1-dcc57dd8be76,27/12/2020 2:39,de61a447-bbf0-477e-9743-71031d59bbf8,GIF,studying,super love,positive,75
d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,12/09/2020 15:18,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,negative,15
d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,14/07/2020 21:39,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,negative,15
d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,08/10/2020 10:34,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,peeking,neutral,35
d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,27/05/2021 18:39,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,peeking,neutral,35
d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,08/10/2020 16:50,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,negative,15
95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,01/05/2021 10:36,bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,negative,0
95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,04/04/2021 9:05,bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,negative,0
95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,01/10/2020 22:05,bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,negative,0
95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,13/03/2021 9:21,bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,scared,negative,15
ec2729db-9794-466e-93ba-a19402e16bef,02/05/2021 2:32,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,adore,positive,72
ec2729db-9794-466e-93ba-a19402e16bef,26/11/2020 9:12,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,adore,positive,72
2941011b-f214-4430-8a14-e791ed0805bb,17/08/2020 15:57,27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,intrigued,positive,45
2941011b-f214-4430-8a14-e791ed0805bb,15/02/2021 9:21,27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,intrigued,positive,45
c834ba1d-8a10-4984-aaf2-7c2eab207076,04/09/2020 14:43,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,positive,75
c834ba1d-8a10-4984-aaf2-7c2eab207076,29/04/2021 7:23,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,disgust,negative,0
c834ba1d-8a10-4984-aaf2-7c2eab207076,05/02/2021 11:50,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,interested,positive,30
c834ba1d-8a10-4984-aaf2-7c2eab207076,11/10/2020 11:27,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,positive,75
c834ba1d-8a10-4984-aaf2-7c2eab207076,20/09/2020 20:14,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,positive,75
c834ba1d-8a10-4984-aaf2-7c2eab207076,29/04/2021 16:59,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,positive,75
c834ba1d-8a10-4984-aaf2-7c2eab207076,10/03/2021 20:59,90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,positive,75
c64c5004-6ab5-4faa-9fcd-8039fe57799d,25/04/2021 20:00,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,GIF,soccer,peeking,neutral,35
c64c5004-6ab5-4faa-9fcd-8039fe57799d,16/08/2020 6:04,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,GIF,soccer,peeking,neutral,35
c64c5004-6ab5-4faa-9fcd-8039fe57799d,23/11/2020 8:41,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,GIF,soccer,peeking,neutral,35
c64c5004-6ab5-4faa-9fcd-8039fe57799d,08/04/2021 22:18,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,GIF,soccer,peeking,neutral,35
f9775602-43ab-4d54-ad93-7c9a489879bc,22/11/2020 1:36,8cabe738-41cd-47e1-82e2-20972f320fb1,photo,public speaking,super love,positive,75
fa3e42f0-71d8-455f-b024-e52d5c27a145,06/08/2020 4:08,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,food,disgust,negative,0
fa3e42f0-71d8-455f-b024-e52d5c27a145,25/06/2020 20:23,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,food,disgust,negative,0
fa3e42f0-71d8-455f-b024-e52d5c27a145,12/12/2020 15:48,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,food,disgust,negative,0
fa3e42f0-71d8-455f-b024-e52d5c27a145,22/02/2021 16:56,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,food,disgust,negative,0
fa3e42f0-71d8-455f-b024-e52d5c27a145,13/08/2020 13:41,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,food,disgust,negative,0
fa3e42f0-71d8-455f-b024-e52d5c27a145,08/08/2020 18:54,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,food,disgust,negative,0
d1a89d23-7d17-4949-9e1a-637317141f3d,14/01/2021 6:56,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,heart,positive,60
d1a89d23-7d17-4949-9e1a-637317141f3d,22/08/2020 6:42,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,heart,positive,60
d1a89d23-7d17-4949-9e1a-637317141f3d,01/04/2021 16:41,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,heart,positive,60
f25dc445-de4a-47ee-92a4-0ff29c56656d,31/12/2020 2:41,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,worried,negative,12
f25dc445-de4a-47ee-92a4-0ff29c56656d,09/08/2020 16:18,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,worried,negative,12
f25dc445-de4a-47ee-92a4-0ff29c56656d,17/04/2021 16:55,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,worried,negative,12
1e571af5-1796-424c-b744-a925897d44a3,07/10/2020 23:39,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,hate,negative,5
1e571af5-1796-424c-b744-a925897d44a3,22/12/2020 17:16,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,hate,negative,5
1e571af5-1796-424c-b744-a925897d44a3,19/11/2020 14:23,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,heart,positive,60
1e571af5-1796-424c-b744-a925897d44a3,01/05/2021 18:42,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,heart,positive,60
1e571af5-1796-424c-b744-a925897d44a3,26/09/2020 20:20,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,heart,positive,60
1e571af5-1796-424c-b744-a925897d44a3,10/10/2020 3:03,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,hate,negative,5
7be6e8bc-39b0-4035-ac93-1df8fd7e1928,20/12/2020 23:44,e1b4a0fe-5069-4765-8170-ef44ab8f102c,photo,tennis,cherish,positive,70
7be6e8bc-39b0-4035-ac93-1df8fd7e1928,24/06/2020 6:55,e1b4a0fe-5069-4765-8170-ef44ab8f102c,photo,tennis,heart,positive,60
7be6e8bc-39b0-4035-ac93-1df8fd7e1928,06/08/2020 16:56,e1b4a0fe-5069-4765-8170-ef44ab8f102c,photo,tennis,cherish,positive,70
9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,23/08/2020 22:32,7c4f0389-01a5-4ea8-a643-83414441fe81,video,tennis,super love,positive,75
9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,13/02/2021 22:36,7c4f0389-01a5-4ea8-a643-83414441fe81,video,tennis,super love,positive,75
9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,27/07/2020 13:05,7c4f0389-01a5-4ea8-a643-83414441fe81,video,tennis,super love,positive,75
8d3661fd-d953-4c1b-857d-82b3e34f569e,20/06/2020 14:48,584211e8-3ca9-41a7-aeea-1d308bda53fd,photo,studying,hate,negative,5
8d3661fd-d953-4c1b-857d-82b3e34f569e,25/09/2020 20:12,584211e8-3ca9-41a7-aeea-1d308bda53fd,photo,studying,hate,negative,5
375985a6-ae79-43d2-b7c6-b182d83f1eaf,18/09/2020 23:54,f8119ef8-1f00-49e4-b468-86dd64042053,photo,culture,like,positive,50
375985a6-ae79-43d2-b7c6-b182d83f1eaf,08/10/2020 11:40,f8119ef8-1f00-49e4-b468-86dd64042053,photo,culture,like,positive,50
375985a6-ae79-43d2-b7c6-b182d83f1eaf,29/01/2021 7:47,f8119ef8-1f00-49e4-b468-86dd64042053,photo,culture,like,positive,50
7b7b5825-2ae1-4119-99a7-e638f13267a0,13/10/2020 0:03,b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,dislike,negative,10
70848bd7-6cd5-4686-b22b-a9afb05541a5,07/09/2020 17:41,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,photo,cooking,scared,negative,15
70848bd7-6cd5-4686-b22b-a9afb05541a5,16/01/2021 18:01,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,photo,cooking,want,positive,70
47def058-01cc-478f-9830-eaddcccac633,23/11/2020 2:41,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,dislike,negative,10
47def058-01cc-478f-9830-eaddcccac633,30/04/2021 15:14,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,intrigued,positive,45
47def058-01cc-478f-9830-eaddcccac633,15/10/2020 5:04,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,dislike,negative,10
47def058-01cc-478f-9830-eaddcccac633,05/01/2021 21:13,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,intrigued,positive,45
35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,22/05/2021 16:09,634a05ab-0751-45fa-a1b4-b4a9b8342f61,video,travel,like,positive,50
b870b764-7447-4990-a8d4-024d33e0e67d,11/12/2020 18:05,1cd59d79-a2ca-4a99-92aa-2775117c4589,audio,science,like,positive,50
b870b764-7447-4990-a8d4-024d33e0e67d,04/08/2020 20:00,1cd59d79-a2ca-4a99-92aa-2775117c4589,audio,science,like,positive,50
132b1407-16fa-48f8-8112-3e426974bbb7,27/02/2021 22:43,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,intrigued,positive,45
f8926cfa-7036-4929-b5db-925c26daea1a,09/04/2021 1:25,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,want,positive,70
ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,05/03/2021 2:57,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,worried,negative,12
0f21b6d6-7be6-484c-9698-d851ad7d43c5,08/09/2020 19:05,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
0f21b6d6-7be6-484c-9698-d851ad7d43c5,01/04/2021 2:08,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
0f21b6d6-7be6-484c-9698-d851ad7d43c5,10/03/2021 23:12,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
0f21b6d6-7be6-484c-9698-d851ad7d43c5,15/04/2021 18:42,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
b3e73328-3638-4913-b7ae-3a6a64c1cd62,16/09/2020 15:19,c39f187c-932b-4403-ba6f-e081b235dbd4,video,travel,hate,negative,5
b3e73328-3638-4913-b7ae-3a6a64c1cd62,12/11/2020 1:02,c39f187c-932b-4403-ba6f-e081b235dbd4,video,travel,hate,negative,5
0a1cde57-79ab-4c61-b664-1d3b290b43cf,07/06/2021 3:55,fc462e49-0f19-4601-9f92-a31c9542887c,GIF,education,cherish,positive,70
0a1cde57-79ab-4c61-b664-1d3b290b43cf,08/05/2021 21:16,fc462e49-0f19-4601-9f92-a31c9542887c,GIF,education,cherish,positive,70
0a1cde57-79ab-4c61-b664-1d3b290b43cf,04/11/2020 7:08,fc462e49-0f19-4601-9f92-a31c9542887c,GIF,education,cherish,positive,70
63e1cb43-d3dc-491a-af16-209c1c152c44,26/07/2020 21:10,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,worried,negative,12
63e1cb43-d3dc-491a-af16-209c1c152c44,15/12/2020 4:22,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,worried,negative,12
63e1cb43-d3dc-491a-af16-209c1c152c44,28/09/2020 7:36,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,cherish,positive,70
63e1cb43-d3dc-491a-af16-209c1c152c44,23/01/2021 3:56,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,cherish,positive,70
63e1cb43-d3dc-491a-af16-209c1c152c44,25/08/2020 12:07,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,worried,negative,12
63e1cb43-d3dc-491a-af16-209c1c152c44,05/10/2020 1:52,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,worried,negative,12
63e1cb43-d3dc-491a-af16-209c1c152c44,01/12/2020 21:53,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,intrigued,positive,45
63e1cb43-d3dc-491a-af16-209c1c152c44,07/10/2020 22:48,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,photo,technology,worried,negative,12
23cc47ff-e5cd-4915-828d-258aefce5a14,20/10/2020 5:50,e57d3bd7-da38-492d-a87d-3a643f61fd9c,audio,education,heart,positive,60
0a1cde57-79ab-4c61-b664-1d3b290b43cf,27/06/2020 6:08,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,video,food,scared,negative,15
0a1cde57-79ab-4c61-b664-1d3b290b43cf,25/06/2020 11:52,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,video,food,love,positive,65
0a1cde57-79ab-4c61-b664-1d3b290b43cf,19/11/2020 13:13,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,video,food,scared,negative,15
0a1cde57-79ab-4c61-b664-1d3b290b43cf,04/08/2020 20:04,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,video,food,love,positive,65
0a1cde57-79ab-4c61-b664-1d3b290b43cf,30/11/2020 1:31,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,video,food,scared,negative,15
b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,16/11/2020 15:15,70047f87-af62-4674-bf30-a03c9ee9db09,video,food,indifferent,neutral,20
b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,20/03/2021 1:49,70047f87-af62-4674-bf30-a03c9ee9db09,video,food,worried,negative,12
b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,15/06/2021 17:17,70047f87-af62-4674-bf30-a03c9ee9db09,video,food,indifferent,neutral,20
b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,27/01/2021 13:38,70047f87-af62-4674-bf30-a03c9ee9db09,video,food,worried,negative,12
b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,25/10/2020 16:32,70047f87-af62-4674-bf30-a03c9ee9db09,video,food,worried,negative,12
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,14/11/2020 0:40,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,dislike,negative,10
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,27/05/2021 11:48,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,cherish,positive,70
ed1c744d-8561-4b41-b83c-7bf554fbca97,10/12/2020 13:36,af8ab833-e28c-4451-b7f6-83f3953d556b,photo,dogs,like,positive,50
fe224147-e893-4178-b46e-b12f22bd7ed1,24/12/2020 9:36,00d0cdf9-5919-4102-bf84-ebde253c3cd2,audio,healthy eating,interested,positive,30
fe224147-e893-4178-b46e-b12f22bd7ed1,07/04/2021 23:00,00d0cdf9-5919-4102-bf84-ebde253c3cd2,audio,healthy eating,indifferent,neutral,20
fe224147-e893-4178-b46e-b12f22bd7ed1,23/06/2020 9:36,00d0cdf9-5919-4102-bf84-ebde253c3cd2,audio,healthy eating,interested,positive,30
fe224147-e893-4178-b46e-b12f22bd7ed1,21/06/2020 10:18,00d0cdf9-5919-4102-bf84-ebde253c3cd2,audio,healthy eating,indifferent,neutral,20
fe224147-e893-4178-b46e-b12f22bd7ed1,05/07/2020 16:46,00d0cdf9-5919-4102-bf84-ebde253c3cd2,audio,healthy eating,interested,positive,30
26c9a1fc-78b0-460b-8931-cec1dc87aa0d,09/07/2020 12:20,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,GIF,healthy eating,intrigued,positive,45
fc17ca61-7c66-4ceb-8504-32f58b438b45,05/08/2020 1:42,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
fc17ca61-7c66-4ceb-8504-32f58b438b45,11/11/2020 15:23,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
fc17ca61-7c66-4ceb-8504-32f58b438b45,25/11/2020 20:44,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
fc17ca61-7c66-4ceb-8504-32f58b438b45,15/04/2021 13:55,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
fc17ca61-7c66-4ceb-8504-32f58b438b45,29/06/2020 5:00,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,disgust,negative,0
fc17ca61-7c66-4ceb-8504-32f58b438b45,16/12/2020 14:06,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
ae600af5-c1f0-4b1f-adb0-1b4c246373e4,09/12/2020 10:56,9476189c-8342-489e-985c-81de9320f527,audio,soccer,adore,positive,72
e69d9ade-20e5-4e31-bc70-5a46556c530f,30/08/2020 15:07,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,hate,negative,5
8d3661fd-d953-4c1b-857d-82b3e34f569e,13/10/2020 9:36,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,positive,45
8d3661fd-d953-4c1b-857d-82b3e34f569e,01/08/2020 5:36,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
8d3661fd-d953-4c1b-857d-82b3e34f569e,17/06/2021 22:37,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
8d3661fd-d953-4c1b-857d-82b3e34f569e,27/05/2021 7:02,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
8d3661fd-d953-4c1b-857d-82b3e34f569e,24/07/2020 2:55,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,positive,45
8d3661fd-d953-4c1b-857d-82b3e34f569e,12/04/2021 13:56,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
8d3661fd-d953-4c1b-857d-82b3e34f569e,22/10/2020 10:56,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,positive,45
241d5c6e-06c7-491b-b23e-f8d6ddc0240a,24/03/2021 13:14,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,interested,positive,30
241d5c6e-06c7-491b-b23e-f8d6ddc0240a,06/08/2020 18:05,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,interested,positive,30
241d5c6e-06c7-491b-b23e-f8d6ddc0240a,16/11/2020 16:19,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,super love,positive,75
73a9e869-62a6-4508-b146-20dc9de19276,08/07/2020 14:02,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,positive,60
73a9e869-62a6-4508-b146-20dc9de19276,27/11/2020 22:50,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,positive,60
73a9e869-62a6-4508-b146-20dc9de19276,13/11/2020 11:13,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,positive,60
73a9e869-62a6-4508-b146-20dc9de19276,06/09/2020 2:30,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,positive,60
fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,06/07/2020 9:31,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,worried,negative,12
ce9b41f4-625e-4868-83d1-6b53767a8af5,21/01/2021 7:37,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,indifferent,neutral,20
ce9b41f4-625e-4868-83d1-6b53767a8af5,14/02/2021 12:18,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,indifferent,neutral,20
2af7f476-41b6-4147-aac7-0bbcb5043895,24/07/2020 18:31,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,dislike,negative,10
c64c5004-6ab5-4faa-9fcd-8039fe57799d,21/07/2020 9:54,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,dislike,negative,10
c64c5004-6ab5-4faa-9fcd-8039fe57799d,24/01/2021 10:26,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,dislike,negative,10
5d04455b-a95e-40d8-bcd4-8c485777c47f,13/06/2021 10:40,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,worried,negative,12
5d04455b-a95e-40d8-bcd4-8c485777c47f,17/03/2021 14:47,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,heart,positive,60
5d04455b-a95e-40d8-bcd4-8c485777c47f,28/10/2020 22:19,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,worried,negative,12
5d04455b-a95e-40d8-bcd4-8c485777c47f,31/07/2020 14:52,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,worried,negative,12
13f0db8a-152a-496f-a6e8-1ed6a90b8788,01/12/2020 12:24,d624685f-99a7-4aee-902b-283f5cf85ada,photo,studying,hate,negative,5
334e2fe8-6f2c-424c-8ed5-12c99f048722,22/03/2021 22:19,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,GIF,culture,interested,positive,30
334e2fe8-6f2c-424c-8ed5-12c99f048722,05/02/2021 11:40,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,GIF,culture,scared,negative,15
